column	type	scope	winner_metric	compression	column_config_encoding	int_encoding	date_encoding	timestamp_encoding	string_encoding	physical_bytes	baseline_encoded_bytes	encoded_bytes	compressed_bytes	post_compression_no_encoding_bytes	post_compression_no_encoding_ratio	target_bytes	post_encoding_ratio	post_compression_ratio	encoding_compression_ratio_improvement_pct	codec_ratio	experiment	result_file	column_stats_tsv
ConnectTiming	int32	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-byte-array	4000000	4005051	699339	461361	564916	7.089640	461361	5.726909	8.680948	22.445547	1.515817	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
ConnectTiming	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	delta-length-byte-array	4000000	4005051	4003660	333011	333314	12.015850	333011	1.000347	12.026783	0.090988	12.022606	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict_columns.tsv
ConnectTiming	int32	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	delta-length-byte-array	4000000	4005051	4003660	333011	333314	12.015850	333011	1.000347	12.026783	0.090988	12.022606	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-rle-dict_columns.tsv
CookieEnable	int16	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	4000000	4005052	6775	6775	4005052	1.000000	6775	591.151587			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
CookieEnable	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-byte-array	4000000	4005052	6166	6402	204886	19.547709	6402	649.538112	625.593877	3100.343643	0.963137	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
CookieEnable	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	plain	4000000	4005052	4003539	6053	6094	657.212340	6053	1.000378	661.663968	0.677350	661.414010	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-rle-dict_columns.tsv
CookieEnable	int16	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	rle-dict	plain	4000000	4005052	4003539	6053	6094	657.212340	6053	1.000378	661.663968	0.677350	661.414010	rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-rle-dict	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-rle-dict.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-plain-str-plain-date-delta-binary-packed-ts-rle-dict_columns.tsv
CounterClass	int16	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	4000000	4005054	5652	5652	4005054	1.000000	5652	708.608280			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
CounterClass	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	delta-binary-packed	delta-byte-array	4000000	4005054	5041	5273	204215	19.611948	5273	794.495933	759.539920	3772.842784	0.956002	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed_columns.tsv
CounterClass	int16	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-plain_columns.tsv
CounterClass	int16	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	plain	delta-length-byte-array	4000000	4005054	4003527	4228	4240	944.588208	4228	1.000381	947.269158	0.283822	946.907994	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-plain_columns.tsv
CounterID	int32	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	4000000	4005052	5697	5697	4005052	1.000000	5697	703.010707			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
CounterID	int32	snappy	compressed_bytes	snappy	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	delta-byte-array	4000000	4005052	5067	5299	204399	19.594284	5299	790.418788	755.812795	3757.312701	0.956218	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
CounterID	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	delta-length-byte-array	4000000	4005052	4003528	4931	4941	810.575187	4931	1.000381	812.219023	0.202799	811.909957	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
CounterID	int32	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	delta-length-byte-array	4000000	4005052	4003528	4931	4941	810.575187	4931	1.000381	812.219023	0.202799	811.909957	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
DNSTiming	int32	none	encoded_bytes	none	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005051	340982	340982	4005051	1.000000	340982	11.745638			1.000000	rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
DNSTiming	int32	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005051	344174	193951	327222	12.239553	193951	11.636704	20.649808	68.713747	1.774541	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
DNSTiming	int32	zstd-3	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	delta-length-byte-array	4000000	4005051	4003588	135085	135564	29.543618	135085	1.000365	29.648377	0.354592	29.637547	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
DNSTiming	int32	overall	compressed_bytes	zstd-3	plain	plain	delta-binary-packed	delta-binary-packed	delta-length-byte-array	4000000	4005051	4003588	135085	135564	29.543618	135085	1.000365	29.648377	0.354592	29.637547	rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-plain-str-delta-length-byte-array-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
DontCountHits	int16	none	encoded_bytes	none	rle-dict	rle-dict	delta-binary-packed	delta-binary-packed	rle-dict	4000000	4005049	66564	66564	4005049	1.000000	66564	60.168394			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-delta-binary-packed-ts-delta-binary-packed_columns.tsv
DontCountHits	int16	snappy	compressed_bytes	snappy	rle-dict	rle-dict	plain	delta-binary-packed	delta-byte-array	4000000	4005049	66028	59494	295708	13.543932	59494	60.656827	67.318536	397.038357	1.109826	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-plain-ts-delta-binary-packed_columns.tsv
DontCountHits	int16	zstd-3	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005049	65952	49438	82558	48.511943	49438	60.726725	81.011550	66.993001	1.334035	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
DontCountHits	int16	overall	compressed_bytes	zstd-3	rle-dict	rle-dict	plain	plain	delta-byte-array	4000000	4005049	65952	49438	82558	48.511943	49438	60.726725	81.011550	66.993001	1.334035	rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-plain-ts-plain	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-plain-ts-plain.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-04_rows-1000000-comp-zstd-3-int-rle-dict-str-delta-byte-array-date-plain-ts-plain_columns.tsv
EventDate	date	none	encoded_bytes	none	rle-dict	rle-dict	rle-dict	delta-binary-packed	rle-dict	4000000	4005045	5654	5654	4005045	1.000000	5654	708.356031			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-rle-dict-ts-delta-binary-packed_columns.tsv
EventDate	date	snappy	compressed_bytes	snappy	rle-dict	rle-dict	rle-dict	delta-binary-packed	delta-byte-array	4000000	4005045	5043	5275	204376	19.596455	5275	794.179060	759.250237	3774.426540	0.956019	rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-05_rows-1000000-comp-snappy-int-rle-dict-str-delta-byte-array-date-rle-dict-ts-delta-binary-packed_columns.tsv
EventDate	date	zstd-3	compressed_bytes	zstd-3	plain	delta-binary-packed	plain	delta-binary-packed	plain	4000000	4005045	4003532	4905	4923	813.537477	4905	1.000378	816.522936	0.366972	816.214475	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-delta-binary-packed_columns.tsv
EventDate	date	overall	compressed_bytes	zstd-3	plain	delta-binary-packed	plain	delta-binary-packed	plain	4000000	4005045	4003532	4905	4923	813.537477	4905	1.000378	816.522936	0.366972	816.214475	rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-zstd-3-int-delta-binary-packed-str-plain-date-plain-ts-delta-binary-packed_columns.tsv
EventTime	timestamp_millis	none	encoded_bytes	none	delta-binary-packed	rle-dict	plain	delta-binary-packed	rle-dict	8000000	8006315	3370509	3370509	8006315	1.000000	3370509	2.375402			1.000000	rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-delta-binary-packed	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/results/configs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-delta-binary-packed.md	encoding_experiment/page-256kib-rgsize-10mib-file-10mib-dictpage-256kib/1000000_rows/tsvs/2026-07-03_rows-1000000-comp-none-int-rle-dict-str-rle-dict-date-plain-ts-delta-binary-packed_columns.tsv
